Date,Platform,Campaign,Region,Spend,CPM,Impressions,Frequency,Clicks,Purchases,Revenue,Product_Category,Target_Audience,Creative_Type,Video_Completion_Rate,Customer_LTV,Is_Competitive_Event,Week,Month,CTR,CPC,CVR,ROAS
2024-02-07,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,556.72,15.55,35790,2.64,489,6,337.25,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.01366303436714166,1.1384867075664622,0.012269938650306749,0.6057802845236384
2024-02-07,Tt,Tt_Athletes_Video_Protein_001,West,1804.73,10.37,174033,2.41,1000,20,1643.57,Protein,Athletes,Video,0.6862,604.8,False,6,2,0.005746036671206036,1.80473,0.02,0.9107013237437178
2024-02-07,Tt,Tt_Athletes_Video_Protein_001,South,1777.66,10.37,171423,2.93,1041,24,2042.27,Protein,Athletes,Video,0.6862,604.8,False,6,2,0.006072697362664287,1.7076464937560039,0.023054755043227664,1.1488529865103563
2024-02-07,Tt,Tt_Athletes_Video_Protein_001,Northeast,1166.22,10.37,112460,3.43,910,31,2715.92,Protein,Athletes,Video,0.6862,604.8,False,6,2,0.00809176596123066,1.2815604395604396,0.03406593406593406,2.3288230351048687
2024-02-07,Tt,Tt_Athletes_Video_Protein_001,Midwest,1783.83,10.37,172018,2.38,1313,30,2435.67,Protein,Athletes,Video,0.6862,604.8,False,6,2,0.007632922136055529,1.3585910129474486,0.02284843869002285,1.3654159869494291
2024-02-07,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,1320.64,10.37,127352,2.78,859,20,1196.58,Preworkout,Fitnessenth,Video,0.629,351.0,False,6,2,0.006745084490231799,1.5374155995343424,0.023282887077997673,0.9060606978434698
2024-02-07,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,1266.89,10.37,122168,3.18,668,11,597.49,Preworkout,Fitnessenth,Video,,351.0,False,6,2,0.005467880295985855,1.8965419161676649,0.016467065868263474,0.4716194776184199
2024-02-07,Tt,Tt_Fitnessenth_Video_Preworkout_001,Northeast,1261.04,10.37,121604,2.71,897,14,834.94,Preworkout,Fitnessenth,Video,0.629,351.0,False,6,2,0.007376402092036446,1.4058416945373466,0.01560758082497213,0.6621042948677283
2024-02-07,Tt,Tt_Fitnessenth_Video_Preworkout_001,Midwest,655.85,10.37,63244,2.56,412,5,292.13,Preworkout,Fitnessenth,Video,0.629,351.0,False,6,2,0.0065144519638226555,1.591868932038835,0.012135922330097087,0.4454219714873828
2024-02-07,Tt,Tt_Weightloss_Video_Diet_001,West,2612.88,10.37,251965,3.93,1755,41,2529.47,Diet,Weightloss,Video,0.5718,252.72,False,6,2,0.0069652531105510685,1.488820512820513,0.023361823361823363,0.9680773705642814
2024-02-07,Tt,Tt_Weightloss_Video_Diet_001,South,2252.23,10.37,217187,3.23,1515,49,2829.9,Diet,Weightloss,Video,0.5718,252.72,False,6,2,0.0069755556271784225,1.4866204620462047,0.03234323432343234,1.2564880141015793
2024-02-07,Tt,Tt_Weightloss_Video_Diet_001,Northeast,2264.61,10.37,218381,3.04,1703,54,3448.85,Diet,Weightloss,Video,0.5718,252.72,False,6,2,0.007798297470933827,1.3297768643570171,0.031708749266001174,1.5229333086050136
2024-02-07,Tt,Tt_Weightloss_Video_Diet_001,Midwest,2018.81,10.37,194677,3.28,1356,39,2519.17,Diet,Weightloss,Video,0.5718,252.72,False,6,2,0.006965383686824843,1.4887979351032448,0.028761061946902654,1.2478489803399033
2024-02-08,Fb,Fb_Athletes_Video_Protein_001,West,1152.81,12.46,92550,2.23,633,18,1537.93,Protein,Athletes,Video,,772.8,False,6,2,0.006839546191247974,1.8211848341232226,0.02843601895734597,1.3340706621212517
2024-02-08,Fb,Fb_Athletes_Video_Protein_001,South,865.86,12.46,69513,3.51,364,8,644.77,Protein,Athletes,Video,0.4491,772.8,False,6,2,0.005236430595715909,2.378736263736264,0.02197802197802198,0.7446584898251449
2024-02-08,Fb,Fb_Athletes_Video_Protein_001,Northeast,1293.37,12.46,103834,2.3,613,14,1144.91,Protein,Athletes,Video,0.4491,772.8,False,6,2,0.005903653909124179,2.109902120717781,0.022838499184339316,0.8852145944316013
2024-02-08,Fb,Fb_Athletes_Video_Protein_001,Midwest,876.67,12.46,70381,2.36,455,11,902.4,Protein,Athletes,Video,0.4491,772.8,False,6,2,0.00646481294667595,1.9267472527472527,0.024175824175824177,1.0293496982901207
2024-02-08,Fb,Fb_Athletes_Image_Preworkout_002,West,1280.01,12.46,102762,2.39,540,17,1127.07,Preworkout,Athletes,Image,,538.2,False,6,2,0.005254860746190226,2.370388888888889,0.03148148148148148,0.8805165584643869
2024-02-08,Fb,Fb_Athletes_Image_Preworkout_002,South,872.74,12.46,70065,5.15,403,11,709.23,Preworkout,Athletes,Image,,538.2,False,6,2,0.005751801898237351,2.16560794044665,0.02729528535980149,0.8126475238902766
2024-02-08,Fb,Fb_Athletes_Image_Preworkout_002,Northeast,722.77,12.46,58025,2.45,337,8,470.88,Preworkout,Athletes,Image,,538.2,False,6,2,0.005807841447651874,2.144718100890208,0.02373887240356083,0.651493559500256
2024-02-08,Fb,Fb_Athletes_Image_Preworkout_002,Midwest,588.19,12.46,47221,3.8,267,5,302.75,Preworkout,Athletes,Image,,538.2,False,6,2,0.005654263992715106,2.2029588014981276,0.018726591760299626,0.514714633026743
2024-02-08,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,West,1271.29,12.46,102062,3.94,516,11,603.38,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.005055750426211519,2.4637403100775193,0.02131782945736434,0.47462026760219933
2024-02-08,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,South,1367.88,12.46,109817,2.55,623,20,1152.09,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.0056730742963293475,2.195634028892456,0.03210272873194221,0.8422449337661198
2024-02-08,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Northeast,1900.65,12.46,152589,3.17,833,30,1797.81,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.005459109110093126,2.2816926770708283,0.03601440576230492,0.9458921947754715
2024-02-08,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Midwest,2044.8,12.46,164161,3.57,980,23,1341.48,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.005969749209617388,2.086530612244898,0.02346938775510204,0.6560446009389672
2024-02-08,Google,Google_Athletes_Search_Protein_001,West,1069.61,15.57,68696,3.53,1024,33,2573.52,Protein,Athletes,Search,,940.8,False,6,2,0.01490625363922208,1.044541015625,0.0322265625,2.406035844840643
2024-02-08,Google,Google_Athletes_Search_Protein_001,South,868.97,15.57,55810,3.39,745,21,1776.77,Protein,Athletes,Search,,940.8,False,6,2,0.013348862211073285,1.1664026845637585,0.028187919463087248,2.0446850869420117
2024-02-08,Google,Google_Athletes_Search_Protein_001,Northeast,1002.29,15.57,64372,3.55,706,18,1435.98,Protein,Athletes,Search,,940.8,False,6,2,0.010967501398123409,1.4196742209631728,0.025495750708215296,1.43269911901745
2024-02-08,Google,Google_Athletes_Search_Protein_001,Midwest,748.86,15.57,48096,4.04,496,11,888.71,Protein,Athletes,Search,,940.8,False,6,2,0.010312707917498337,1.5097983870967742,0.02217741935483871,1.1867505274684187
2024-02-08,Google,Google_Weightloss_Search_Diet_001,West,1571.19,15.57,100911,2.54,1401,26,1485.85,Diet,Weightloss,Search,,393.12,False,6,2,0.013883521122573357,1.1214775160599573,0.018558172733761598,0.9456844811894168
2024-02-08,Google,Google_Weightloss_Search_Diet_001,South,625.46,15.57,40170,2.75,504,14,810.55,Diet,Weightloss,Search,,393.12,False,6,2,0.012546676624346527,1.2409920634920635,0.027777777777777776,1.2959261983180377
2024-02-08,Google,Google_Weightloss_Search_Diet_001,Northeast,1611.74,15.57,103515,4.8,921,32,2110.6,Diet,Weightloss,Search,,393.12,False,6,2,0.008897261266483119,1.7499891422366993,0.03474484256243214,1.3095164232444438
2024-02-08,Google,Google_Weightloss_Search_Diet_001,Midwest,1061.67,15.57,68186,2.22,954,29,1734.68,Diet,Weightloss,Search,,393.12,False,6,2,0.013991141876631566,1.112861635220126,0.03039832285115304,1.6339163770286436
2024-02-08,Google,Google_Fitnessenth_Display_Preworkout_001,West,1054.45,15.57,67723,3.07,0,14,873.14,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.0,,,0.8280525392384656
2024-02-08,Google,Google_Fitnessenth_Display_Preworkout_001,South,769.26,15.57,49406,2.46,585,9,515.47,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.01184066712545035,1.314974358974359,0.015384615384615385,0.6700855367496036
2024-02-08,Google,Google_Fitnessenth_Display_Preworkout_001,Northeast,723.76,15.57,46484,3.3,544,8,473.08,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.011702951553222615,1.3304411764705881,0.014705882352941176,0.6536420913009837
2024-02-08,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,663.43,15.57,42609,2.34,505,6,367.83,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.01185195615949682,1.3137227722772276,0.011881188118811881,0.5544367906184526
2024-02-08,Tt,Tt_Athletes_Video_Protein_001,West,931.18,10.38,89709,3.02,604,19,1492.45,Protein,Athletes,Video,0.6847,604.8,False,6,2,0.006732880758898215,1.5416887417218543,0.03145695364238411,1.6027513477523143
2024-02-08,Tt,Tt_Athletes_Video_Protein_001,South,1498.77,10.38,144390,3.35,941,18,1502.14,Protein,Athletes,Video,0.6847,604.8,False,6,2,0.006517071819378073,1.592741764080765,0.019128586609989374,1.0022485104452319
2024-02-08,Tt,Tt_Athletes_Video_Protein_001,Northeast,1273.58,10.38,122695,4.13,695,19,1606.5,Protein,Athletes,Video,,604.8,False,6,2,0.005664452504177024,1.8324892086330935,0.027338129496402876,1.2614048587446411
2024-02-08,Tt,Tt_Athletes_Video_Protein_001,Midwest,1014.04,10.38,97691,3.44,692,14,1055.99,Protein,Athletes,Video,0.6847,604.8,False,6,2,0.007083559386228005,1.4653757225433526,0.02023121387283237,1.0413691767583133
2024-02-08,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,1196.6,10.38,115279,3.34,815,17,1154.47,Preworkout,Fitnessenth,Video,0.6276,351.0,False,6,2,0.007069804561108268,1.4682208588957053,0.020858895705521473,0.9647919104128365
2024-02-08,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,1516.22,10.38,146071,3.83,939,14,772.13,Preworkout,Fitnessenth,Video,0.6276,351.0,False,6,2,0.006428380718965435,1.6147177848775294,0.014909478168264111,0.5092466792417987
2024-02-08,Tt,Tt_Fitnessenth_Video_Preworkout_001,Northeast,925.43,10.38,89155,2.07,581,9,562.11,Preworkout,Fitnessenth,Video,0.6276,351.0,False,6,2,0.006516740508103864,1.5928227194492255,0.01549053356282272,0.607404125649698
2024-02-08,Tt,Tt_Fitnessenth_Video_Preworkout_001,Midwest,1094.33,10.38,105427,3.13,549,5,309.96,Preworkout,Fitnessenth,Video,0.6276,351.0,False,6,2,0.005207394690164758,1.9933151183970854,0.009107468123861567,0.28324180091928397
2024-02-08,Tt,Tt_Weightloss_Video_Diet_001,West,1695.05,10.38,163300,2.73,1062,24,1464.41,Diet,Weightloss,Video,0.5706,252.72,False,6,2,0.006503368034292713,1.5960922787193974,0.022598870056497175,0.863933217309224
2024-02-08,Tt,Tt_Weightloss_Video_Diet_001,South,2242.74,10.38,216063,2.84,1522,61,3582.24,Diet,Weightloss,Video,,252.72,False,6,2,0.00704424172579294,1.4735479632063073,0.04007884362680683,1.5972604938601889
2024-02-08,Tt,Tt_Weightloss_Video_Diet_001,Northeast,2480.86,10.38,239003,2.71,1745,69,3944.08,Diet,Weightloss,Video,0.5706,252.72,False,6,2,0.007301163583720707,1.4216962750716333,0.03954154727793696,1.5898035358706255
2024-02-08,Tt,Tt_Weightloss_Video_Diet_001,Midwest,2077.45,10.38,200139,3.03,1450,43,2346.21,Diet,Weightloss,Video,0.5706,252.72,False,6,2,0.007244964749499098,1.4327241379310343,0.029655172413793104,1.1293701412789718
2024-02-09,Fb,Fb_Athletes_Video_Protein_001,West,1648.21,12.47,132195,3.4,762,18,1464.93,Protein,Athletes,Video,0.4481,772.8,False,6,2,0.005764211959605129,2.163005249343832,0.023622047244094488,0.8888005775963015
2024-02-09,Fb,Fb_Athletes_Video_Protein_001,South,786.59,12.47,63088,2.44,446,10,815.54,Protein,Athletes,Video,0.4481,772.8,False,6,2,0.007069490235861019,1.7636547085201795,0.02242152466367713,1.0368044343304643
2024-02-09,Fb,Fb_Athletes_Video_Protein_001,Northeast,1125.08,12.47,90237,2.41,586,16,1245.17,Protein,Athletes,Video,0.4481,772.8,False,6,2,0.0064940102175382606,1.9199317406143344,0.027303754266211604,1.10673907633235
2024-02-09,Fb,Fb_Athletes_Video_Protein_001,Midwest,728.28,12.47,58412,2.19,369,9,739.98,Protein,Athletes,Video,0.4481,772.8,False,6,2,0.006317195096897898,1.9736585365853658,0.024390243902439025,1.0160652496292635
2024-02-09,Fb,Fb_Athletes_Image_Preworkout_002,West,1098.37,12.47,88095,2.55,352,8,551.83,Preworkout,Athletes,Image,,538.2,False,6,2,0.00399568647482831,3.120369318181818,0.022727272727272728,0.5024081138414196
2024-02-09,Fb,Fb_Athletes_Image_Preworkout_002,South,1187.27,12.47,95225,3.39,514,13,748.48,Preworkout,Athletes,Image,,538.2,False,6,2,0.005397742189551063,2.309863813229572,0.02529182879377432,0.630421049971784
2024-02-09,Fb,Fb_Athletes_Image_Preworkout_002,Northeast,760.18,12.47,60970,3.54,387,8,506.91,Preworkout,Athletes,Image,,538.2,False,6,2,0.006347383959324258,1.9642894056847544,0.020671834625323,0.6668289089426189
2024-02-09,Fb,Fb_Athletes_Image_Preworkout_002,Midwest,844.81,12.47,67758,4.26,301,5,301.49,Preworkout,Athletes,Image,,538.2,False,6,2,0.004442279878390743,2.8066777408637873,0.016611295681063124,0.3568731430735905
2024-02-09,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,West,1258.23,12.47,100916,2.24,620,16,990.35,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.006143723492805898,2.0294032258064516,0.025806451612903226,0.787097748424374
2024-02-09,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,South,1909.27,12.47,153133,3.61,823,24,0.0,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.0053744130918874445,2.319890643985419,0.02916160388821385,0.0
2024-02-09,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Northeast,2037.42,12.47,163411,2.49,912,36,2168.6,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.005581019637600896,2.234013157894737,0.039473684210526314,1.0643853500996356
2024-02-09,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Midwest,358.31,12.47,28738,3.91,163,4,234.32,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.005671932632751061,2.1982208588957057,0.024539877300613498,0.6539588624375541
2024-02-09,Google,Google_Athletes_Search_Protein_001,West,926.36,15.58,59439,4.52,669,23,1899.02,Protein,Athletes,Search,,940.8,False,6,2,0.011255236460909503,1.384693572496263,0.0343796711509716,2.0499805691092017
2024-02-09,Google,Google_Athletes_Search_Protein_001,South,758.33,15.58,48657,2.35,632,18,1428.91,Protein,Athletes,Search,,940.8,False,6,2,0.012988881353145488,1.1998892405063293,0.028481012658227847,1.8842852056492556
2024-02-09,Google,Google_Athletes_Search_Protein_001,Northeast,834.11,15.58,53520,2.24,676,16,1341.89,Protein,Athletes,Search,,940.8,False,6,2,0.012630792227204783,1.2338905325443787,0.023668639053254437,1.6087686276390405
2024-02-09,Google,Google_Athletes_Search_Protein_001,Midwest,898.23,15.58,57634,3.16,623,13,1051.91,Protein,Athletes,Search,,940.8,False,6,2,0.010809591560537183,1.4417817014446228,0.02086677367576244,1.1710920365607917
2024-02-09,Google,Google_Weightloss_Search_Diet_001,West,1090.17,15.58,69949,3.55,857,21,1143.56,Diet,Weightloss,Search,,393.12,False,6,2,0.01225178344222219,1.2720770128354726,0.024504084014002333,1.0489740132272947
2024-02-09,Google,Google_Weightloss_Search_Diet_001,South,993.0,15.58,63715,2.51,831,29,1674.59,Diet,Weightloss,Search,,393.12,False,6,2,0.013042454681001334,1.1949458483754514,0.03489771359807461,1.6863947633434038
2024-02-09,Google,Google_Weightloss_Search_Diet_001,Northeast,2379.3,15.58,152665,2.67,0,65,4161.03,Diet,Weightloss,Search,,393.12,False,6,2,0.0,,,1.748846299331736
2024-02-09,Google,Google_Weightloss_Search_Diet_001,Midwest,1322.83,15.58,84878,2.23,1121,46,2822.8,Diet,Weightloss,Search,,393.12,False,6,2,0.01320719149838592,1.1800446030330063,0.04103479036574487,2.133909875040633
2024-02-09,Google,Google_Fitnessenth_Display_Preworkout_001,West,1045.04,15.58,67054,2.31,603,11,707.1,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.008992752110239508,1.7330679933665007,0.01824212271973466,0.6766248181887775
2024-02-09,Google,Google_Fitnessenth_Display_Preworkout_001,South,107742.0,15.58,69131,2.99,798,11,602.2,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.011543301847217602,135.01503759398497,0.013784461152882205,0.005589278090252641
2024-02-09,Google,Google_Fitnessenth_Display_Preworkout_001,Northeast,711.89,15.58,45677,2.82,526,9,511.17,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.011515642445869913,1.353403041825095,0.017110266159695818,0.7180463273820394
2024-02-09,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,543.91,15.58,34899,3.46,437,5,283.02,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.012521848763574888,1.244645308924485,0.011441647597254004,0.5203434391719218
2024-02-09,Tt,Tt_Athletes_Video_Protein_001,West,1271.46,10.39,122373,3.05,782,31,2576.91,Protein,Athletes,Video,0.6832,604.8,False,6,2,0.0063902985135609975,1.6259079283887468,0.03964194373401535,2.026733047048275
2024-02-09,Tt,Tt_Athletes_Video_Protein_001,South,1042.2,10.39,100307,3.8,604,12,1048.42,Protein,Athletes,Video,0.6832,604.8,False,6,2,0.006021513952166848,1.725496688741722,0.019867549668874173,1.0059681443101132
2024-02-09,Tt,Tt_Athletes_Video_Protein_001,Northeast,1416.88,10.39,136369,2.5,840,21,1519.88,Protein,Athletes,Video,0.6832,604.8,False,6,2,0.006159757716196496,1.686761904761905,0.025,1.0726949353509119
2024-02-09,Tt,Tt_Athletes_Video_Protein_001,Midwest,1113.96,10.39,107214,5.23,711,17,1380.82,Protein,Athletes,Video,0.6832,604.8,False,6,2,0.006631596619844423,1.5667510548523207,0.02390998593530239,1.2395597687529174
2024-02-09,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,1992.95,10.39,191814,3.45,1273,27,1581.12,Preworkout,Fitnessenth,Video,0.6263,351.0,False,6,2,0.006636637575985069,1.565553809897879,0.021209740769835034,0.7933565819513786
2024-02-09,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,1054.21,10.39,101463,2.93,730,12,653.79,Preworkout,Fitnessenth,Video,0.6263,351.0,False,6,2,0.007194740940047111,1.4441232876712329,0.01643835616438356,0.6201705542538962
2024-02-09,Tt,Tt_Fitnessenth_Video_Preworkout_001,Northeast,944.48,10.39,90902,2.92,590,9,517.02,Preworkout,Fitnessenth,Video,0.6263,351.0,False,6,2,0.00649050625948824,1.6008135593220338,0.015254237288135594,0.5474123327121803
2024-02-09,Tt,Tt_Fitnessenth_Video_Preworkout_001,Midwest,1050.82,10.39,101137,3.43,682,7,411.37,Preworkout,Fitnessenth,Video,,351.0,False,6,2,0.006743328356585621,1.540791788856305,0.010263929618768328,0.39147522886888336
2024-02-09,Tt,Tt_Weightloss_Video_Diet_001,West,2024.43,10.39,194844,2.7,1098,29,1882.8,Diet,Weightloss,Video,0.5693,252.72,False,6,2,0.005635277452731416,1.8437431693989073,0.026411657559198543,0.9300395666928468
2024-02-09,Tt,Tt_Weightloss_Video_Diet_001,South,2382.95,10.39,229350,4.43,1123,36,2245.1,Diet,Weightloss,Video,0.5693,252.72,False,6,2,0.004896446479180292,2.121950133570792,0.032056990204808546,0.9421515348622506
2024-02-09,Tt,Tt_Weightloss_Video_Diet_001,Northeast,2783.11,10.39,267864,3.41,1693,61,3731.04,Diet,Weightloss,Video,0.5693,252.72,False,6,2,0.0063203715318221184,1.6438924985233314,0.03603071470761961,1.3406009823542726
2024-02-09,Tt,Tt_Weightloss_Video_Diet_001,Midwest,1737.62,10.39,167239,2.23,1148,39,2338.28,Diet,Weightloss,Video,,252.72,False,6,2,0.006864427555773474,1.5136062717770034,0.03397212543554007,1.345679722839286
2024-02-10,Fb,Fb_Athletes_Video_Protein_001,West,1477.06,14.98,98628,4.1,626,17,1381.49,Protein,Athletes,Video,0.4471,772.8,False,6,2,0.006347081964553677,2.359520766773163,0.027156549520766772,0.9352971443272448
2024-02-10,Fb,Fb_Athletes_Video_Protein_001,South,1306.63,14.98,87248,3.97,586,13,1062.73,Protein,Athletes,Video,0.4471,772.8,False,6,2,0.006716486337795709,2.2297440273037545,0.02218430034129693,0.8133365987310868
2024-02-10,Fb,Fb_Athletes_Video_Protein_001,Northeast,1758.8,14.98,117441,2.42,759,19,1474.95,Protein,Athletes,Video,0.4471,772.8,False,6,2,0.006462819628579457,2.317259552042161,0.025032938076416336,0.8386115533318172
2024-02-10,Fb,Fb_Athletes_Video_Protein_001,Midwest,1190.99,14.98,79526,3.01,533,10,814.95,Protein,Athletes,Video,0.4471,772.8,False,6,2,0.006702210597791917,2.234502814258912,0.01876172607879925,0.6842626722306653
2024-02-10,Fb,Fb_Athletes_Image_Preworkout_002,West,1503.08,14.98,100365,2.9,609,16,916.04,Preworkout,Athletes,Image,,538.2,False,6,2,0.006067852338962786,2.4681116584564857,0.026272577996715927,0.6094419458711446
2024-02-10,Fb,Fb_Athletes_Image_Preworkout_002,South,1201.11,14.98,80202,2.57,392,10,606.92,Preworkout,Athletes,Image,,538.2,False,6,2,0.004887658661878756,3.0640561224489793,0.025510204081632654,0.5052992648466835
2024-02-10,Fb,Fb_Athletes_Image_Preworkout_002,Northeast,1061.17,14.98,70858,3.05,331,7,475.73,Preworkout,Athletes,Image,,538.2,False,6,2,0.0046713144599057265,3.20595166163142,0.021148036253776436,0.44830705730467313
2024-02-10,Fb,Fb_Athletes_Image_Preworkout_002,Midwest,1029.92,14.98,68771,2.4,403,7,417.54,Preworkout,Athletes,Image,,538.2,False,6,2,0.005860028209565079,2.5556327543424318,0.017369727047146403,0.40541012894205375
2024-02-10,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,West,2153.69,14.98,143809,2.63,825,15,897.26,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.005736775862428638,2.6105333333333336,0.01818181818181818,0.41661520460233364
2024-02-10,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,South,2607.12,14.98,174086,3.15,969,29,1841.35,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.0055662143997794195,2.6905263157894734,0.029927760577915376,0.7062774248979717
2024-02-10,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Northeast,2661.9,14.98,177744,2.73,748,28,1582.86,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.004208299576919615,3.5586898395721924,0.0374331550802139,0.5946354107967993
2024-02-10,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Midwest,3019.55,14.98,201626,5.09,765,19,1156.82,Weightloss,Fitnessenth,Carousel,,448.5,False,6,2,0.003794153531786575,3.9471241830065362,0.02483660130718954,0.38311006606944736
2024-02-10,Google,Google_Athletes_Search_Protein_001,West,1066.01,18.72,56944,2.89,0,24,1804.65,Protein,Athletes,Search,,940.8,False,6,2,0.0,,,1.6929015675275092
2024-02-10,Google,Google_Athletes_Search_Protein_001,South,979.19,18.72,52307,2.71,468,12,916.52,Protein,Athletes,Search,,940.8,False,6,2,0.008947177242051733,2.092286324786325,0.02564102564102564,0.9359981208958424
2024-02-10,Google,Google_Athletes_Search_Protein_001,Northeast,637.67,18.72,34063,2.53,0,12,970.29,Protein,Athletes,Search,,940.8,False,6,2,0.0,,,1.5216177646745181
2024-02-10,Google,Google_Athletes_Search_Protein_001,Midwest,782.14,18.72,0,4.57,0,0,672.78,Protein,Athletes,Search,,940.8,False,6,2,,,,0.8601784846702636
2024-02-10,Google,Google_Weightloss_Search_Diet_001,West,1307.39,18.72,69839,2.4,0,21,1269.02,Diet,Weightloss,Search,,393.12,False,6,2,0.0,,,0.9706514506000504
2024-02-10,Google,Google_Weightloss_Search_Diet_001,South,1344.57,18.72,71825,3.02,862,26,1511.26,Diet,Weightloss,Search,,393.12,False,6,2,0.012001392272885486,1.5598259860788863,0.030162412993039442,1.1239727199030174
2024-02-10,Google,Google_Weightloss_Search_Diet_001,Northeast,1419.13,18.72,75808,3.4,952,36,1984.88,Diet,Weightloss,Search,,393.12,False,6,2,0.012558041367665682,1.4906827731092438,0.037815126050420166,1.3986597422364406
2024-02-10,Google,Google_Weightloss_Search_Diet_001,Midwest,1127.36,18.72,60222,2.25,719,24,1412.56,Diet,Weightloss,Search,,393.12,False,6,2,0.011939158447079141,1.5679554937413072,0.03337969401947149,1.252980414419529
2024-02-10,Google,Google_Fitnessenth_Display_Preworkout_001,West,1165.57,18.72,62263,4.1,580,10,553.75,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.009315323707498836,2.009603448275862,0.017241379310344827,0.4750894412176017
2024-02-10,Google,Google_Fitnessenth_Display_Preworkout_001,South,866.6,18.72,46292,2.57,538,9,498.11,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.011621878510325758,1.6107806691449815,0.016728624535315983,0.5747865220401569
2024-02-10,Google,Google_Fitnessenth_Display_Preworkout_001,Northeast,1154.29,18.72,61660,2.23,665,10,598.73,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.010784949724294519,1.7357744360902254,0.015037593984962405,0.518699806807648
2024-02-10,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,604.36,18.72,32284,3.81,474,6,342.28,Preworkout,Fitnessenth,Display,,546.0,False,6,2,0.014682195514806096,1.2750210970464135,0.012658227848101266,0.5663511814150506
2024-02-10,Tt,Tt_Athletes_Video_Protein_001,West,1684.71,12.48,134993,2.45,846,24,2076.59,Protein,Athletes,Video,0.6817,604.8,False,6,2,0.006266991621787796,1.9913829787234043,0.028368794326241134,1.2326097666660731
2024-02-10,Tt,Tt_Athletes_Video_Protein_001,South,1075.28,12.48,86160,3.36,568,12,1011.08,Protein,Athletes,Video,0.6817,604.8,False,6,2,0.00659238625812442,1.8930985915492957,0.02112676056338028,0.9402946209359423
2024-02-10,Tt,Tt_Athletes_Video_Protein_001,Northeast,2080.51,12.48,166707,2.57,993,31,2404.82,Protein,Athletes,Video,0.6817,604.8,False,6,2,0.005956558512839893,2.0951762336354482,0.03121852970795569,1.1558800486419194
2024-02-10,Tt,Tt_Athletes_Video_Protein_001,Midwest,990.89,12.48,79398,3.44,595,14,1152.74,Protein,Athletes,Video,0.6817,604.8,False,6,2,0.007493891533791783,1.665361344537815,0.023529411764705882,1.1633380092643988
2024-02-10,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,1525.26,12.48,122216,3.18,863,15,946.51,Preworkout,Fitnessenth,Video,,351.0,False,6,2,0.007061268573672842,1.7673928157589802,0.01738122827346466,0.6205564952860496
2024-02-10,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,1103.54,12.48,88424,2.74,611,8,454.67,Preworkout,Fitnessenth,Video,0.6249,351.0,False,6,2,0.006909888717995114,1.8061211129296235,0.01309328968903437,0.41201043913224716
